id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,non_boundary,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team
335982,1,6,5,RT Ponting,BB McCullum,AA Noffke,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,6,6,BB McCullum,RT Ponting,AA Noffke,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,7,1,BB McCullum,RT Ponting,Z Khan,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,7,2,BB McCullum,RT Ponting,Z Khan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,7,3,RT Ponting,BB McCullum,Z Khan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,7,4,BB McCullum,RT Ponting,Z Khan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,7,5,RT Ponting,BB McCullum,Z Khan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,7,6,BB McCullum,RT Ponting,Z Khan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,8,1,BB McCullum,RT Ponting,JH Kallis,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,8,2,BB McCullum,RT Ponting,JH Kallis,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,8,3,BB McCullum,RT Ponting,JH Kallis,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,8,4,BB McCullum,RT Ponting,JH Kallis,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,8,5,RT Ponting,BB McCullum,JH Kallis,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,8,6,BB McCullum,RT Ponting,JH Kallis,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,9,1,RT Ponting,BB McCullum,SB Joshi,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,9,2,BB McCullum,RT Ponting,SB Joshi,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,9,3,RT Ponting,BB McCullum,SB Joshi,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,9,4,BB McCullum,RT Ponting,SB Joshi,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,9,5,BB McCullum,RT Ponting,SB Joshi,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,9,6,BB McCullum,RT Ponting,SB Joshi,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,10,1,BB McCullum,RT Ponting,JH Kallis,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,10,2,RT Ponting,BB McCullum,JH Kallis,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,10,3,RT Ponting,BB McCullum,JH Kallis,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,10,4,RT Ponting,BB McCullum,JH Kallis,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,10,5,RT Ponting,BB McCullum,JH Kallis,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,10,6,RT Ponting,BB McCullum,JH Kallis,0,4,4,0,0,NA,NA,NA,byes,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,11,1,BB McCullum,RT Ponting,SB Joshi,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,11,2,BB McCullum,RT Ponting,SB Joshi,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,11,3,BB McCullum,RT Ponting,SB Joshi,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,11,4,BB McCullum,RT Ponting,SB Joshi,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,11,5,RT Ponting,BB McCullum,SB Joshi,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,11,6,RT Ponting,BB McCullum,SB Joshi,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,12,1,RT Ponting,BB McCullum,JH Kallis,0,0,0,0,1,caught,RT Ponting,P Kumar,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,12,2,BB McCullum,DJ Hussey,JH Kallis,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,12,3,BB McCullum,DJ Hussey,JH Kallis,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,12,4,BB McCullum,DJ Hussey,JH Kallis,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,12,5,BB McCullum,DJ Hussey,JH Kallis,0,1,1,0,0,NA,NA,NA,wides,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,12,6,BB McCullum,DJ Hussey,JH Kallis,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,12,7,BB McCullum,DJ Hussey,JH Kallis,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,13,1,BB McCullum,DJ Hussey,SB Joshi,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,13,2,DJ Hussey,BB McCullum,SB Joshi,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,13,3,DJ Hussey,BB McCullum,SB Joshi,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,13,4,BB McCullum,DJ Hussey,SB Joshi,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,13,5,DJ Hussey,BB McCullum,SB Joshi,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,13,6,BB McCullum,DJ Hussey,SB Joshi,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,14,1,DJ Hussey,BB McCullum,CL White,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,14,2,DJ Hussey,BB McCullum,CL White,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,14,3,BB McCullum,DJ Hussey,CL White,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,14,4,BB McCullum,DJ Hussey,CL White,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,14,5,BB McCullum,DJ Hussey,CL White,0,2,2,0,0,NA,NA,NA,wides,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,14,6,DJ Hussey,BB McCullum,CL White,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,14,7,BB McCullum,DJ Hussey,CL White,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,15,1,DJ Hussey,BB McCullum,AA Noffke,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,15,2,DJ Hussey,BB McCullum,AA Noffke,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,15,3,BB McCullum,DJ Hussey,AA Noffke,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,15,4,BB McCullum,DJ Hussey,AA Noffke,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,15,5,BB McCullum,DJ Hussey,AA Noffke,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,15,6,DJ Hussey,BB McCullum,AA Noffke,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,16,1,BB McCullum,DJ Hussey,Z Khan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,16,2,DJ Hussey,BB McCullum,Z Khan,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,16,3,DJ Hussey,BB McCullum,Z Khan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,16,4,BB McCullum,DJ Hussey,Z Khan,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,16,5,BB McCullum,DJ Hussey,Z Khan,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,16,6,BB McCullum,DJ Hussey,Z Khan,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,17,1,DJ Hussey,BB McCullum,AA Noffke,0,0,0,0,1,caught,DJ Hussey,CL White,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,17,2,BB McCullum,Mohammad Hafeez,AA Noffke,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,17,3,Mohammad Hafeez,BB McCullum,AA Noffke,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,17,4,Mohammad Hafeez,BB McCullum,AA Noffke,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,17,5,BB McCullum,Mohammad Hafeez,AA Noffke,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,17,6,BB McCullum,Mohammad Hafeez,AA Noffke,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,18,1,BB McCullum,Mohammad Hafeez,JH Kallis,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,18,2,BB McCullum,Mohammad Hafeez,JH Kallis,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,18,3,BB McCullum,Mohammad Hafeez,JH Kallis,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,18,4,BB McCullum,Mohammad Hafeez,JH Kallis,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,18,5,BB McCullum,Mohammad Hafeez,JH Kallis,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,18,6,Mohammad Hafeez,BB McCullum,JH Kallis,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,19,1,BB McCullum,Mohammad Hafeez,P Kumar,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,19,2,BB McCullum,Mohammad Hafeez,P Kumar,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,19,3,BB McCullum,Mohammad Hafeez,P Kumar,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,0,1,SC Ganguly,BB McCullum,P Kumar,0,1,1,0,0,NA,NA,NA,legbyes,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,0,2,BB McCullum,SC Ganguly,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,0,3,BB McCullum,SC Ganguly,P Kumar,0,1,1,0,0,NA,NA,NA,wides,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,0,4,BB McCullum,SC Ganguly,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,0,5,BB McCullum,SC Ganguly,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,0,6,BB McCullum,SC Ganguly,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,0,7,BB McCullum,SC Ganguly,P Kumar,0,1,1,0,0,NA,NA,NA,legbyes,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,1,1,BB McCullum,SC Ganguly,Z Khan,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,1,2,BB McCullum,SC Ganguly,Z Khan,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,1,3,BB McCullum,SC Ganguly,Z Khan,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,1,4,BB McCullum,SC Ganguly,Z Khan,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,1,5,BB McCullum,SC Ganguly,Z Khan,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,1,6,BB McCullum,SC Ganguly,Z Khan,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,2,1,SC Ganguly,BB McCullum,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,2,2,SC Ganguly,BB McCullum,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,2,3,SC Ganguly,BB McCullum,P Kumar,0,1,1,0,0,NA,NA,NA,legbyes,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,2,4,BB McCullum,SC Ganguly,P Kumar,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,2,5,BB McCullum,SC Ganguly,P Kumar,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,2,6,SC Ganguly,BB McCullum,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,3,1,BB McCullum,SC Ganguly,AA Noffke,0,5,5,0,0,NA,NA,NA,wides,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,3,2,BB McCullum,SC Ganguly,AA Noffke,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,3,3,BB McCullum,SC Ganguly,AA Noffke,0,1,1,0,0,NA,NA,NA,legbyes,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,3,4,SC Ganguly,BB McCullum,AA Noffke,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,3,5,SC Ganguly,BB McCullum,AA Noffke,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,3,6,SC Ganguly,BB McCullum,AA Noffke,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,3,7,BB McCullum,SC Ganguly,AA Noffke,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,4,1,SC Ganguly,BB McCullum,P Kumar,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,4,2,SC Ganguly,BB McCullum,P Kumar,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,4,3,BB McCullum,SC Ganguly,P Kumar,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,4,4,BB McCullum,SC Ganguly,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,4,5,BB McCullum,SC Ganguly,P Kumar,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,4,6,SC Ganguly,BB McCullum,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,5,1,BB McCullum,SC Ganguly,Z Khan,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,5,2,SC Ganguly,BB McCullum,Z Khan,0,0,0,0,1,caught,SC Ganguly,JH Kallis,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,5,3,RT Ponting,BB McCullum,Z Khan,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,5,4,RT Ponting,BB McCullum,Z Khan,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,5,5,RT Ponting,BB McCullum,Z Khan,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,5,6,RT Ponting,BB McCullum,Z Khan,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,6,1,BB McCullum,RT Ponting,AA Noffke,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,6,2,RT Ponting,BB McCullum,AA Noffke,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,6,3,BB McCullum,RT Ponting,AA Noffke,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,6,4,RT Ponting,BB McCullum,AA Noffke,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Royal Challengers Bangalore
335982,2,6,2,CL White,MV Boucher,AB Agarkar,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,6,3,CL White,MV Boucher,AB Agarkar,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,6,4,MV Boucher,CL White,AB Agarkar,0,1,1,0,0,NA,NA,NA,wides,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,6,5,MV Boucher,CL White,AB Agarkar,0,1,1,0,0,NA,NA,NA,wides,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,6,6,MV Boucher,CL White,AB Agarkar,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,6,7,MV Boucher,CL White,AB Agarkar,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,6,8,MV Boucher,CL White,AB Agarkar,4,0,4,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,7,1,CL White,MV Boucher,SC Ganguly,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,7,2,MV Boucher,CL White,SC Ganguly,0,1,1,0,0,NA,NA,NA,legbyes,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,7,3,CL White,MV Boucher,SC Ganguly,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,7,4,MV Boucher,CL White,SC Ganguly,2,0,2,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,7,5,MV Boucher,CL White,SC Ganguly,0,0,0,0,1,caught,MV Boucher,M Kartik,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,7,6,CL White,B Akhil,SC Ganguly,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,8,1,B Akhil,CL White,AB Agarkar,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,8,2,B Akhil,CL White,AB Agarkar,0,0,0,0,1,caught,B Akhil,RT Ponting,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,8,3,AA Noffke,CL White,AB Agarkar,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,8,4,AA Noffke,CL White,AB Agarkar,0,1,1,0,0,NA,NA,NA,wides,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,8,5,AA Noffke,CL White,AB Agarkar,0,1,1,0,0,NA,NA,NA,wides,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,8,6,AA Noffke,CL White,AB Agarkar,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,8,7,CL White,AA Noffke,AB Agarkar,2,0,2,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,8,8,CL White,AA Noffke,AB Agarkar,0,0,0,0,1,caught,CL White,WP Saha,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,9,1,AA Noffke,P Kumar,SC Ganguly,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,9,2,P Kumar,AA Noffke,SC Ganguly,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,9,3,P Kumar,AA Noffke,SC Ganguly,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,9,4,P Kumar,AA Noffke,SC Ganguly,0,1,1,0,0,NA,NA,NA,wides,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,9,5,P Kumar,AA Noffke,SC Ganguly,0,1,1,0,0,NA,NA,NA,legbyes,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,9,6,AA Noffke,P Kumar,SC Ganguly,4,0,4,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,9,7,AA Noffke,P Kumar,SC Ganguly,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,10,1,AA Noffke,P Kumar,AB Agarkar,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,10,2,AA Noffke,P Kumar,AB Agarkar,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,10,3,AA Noffke,P Kumar,AB Agarkar,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,10,4,AA Noffke,P Kumar,AB Agarkar,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,10,5,P Kumar,AA Noffke,AB Agarkar,4,0,4,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,10,6,P Kumar,AA Noffke,AB Agarkar,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,11,1,AA Noffke,P Kumar,SC Ganguly,1,0,1,0,1,run out,AA Noffke,"AB Agarkar,WP Saha",NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,11,2,Z Khan,P Kumar,SC Ganguly,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,11,3,Z Khan,P Kumar,SC Ganguly,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,11,4,Z Khan,P Kumar,SC Ganguly,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,11,5,P Kumar,Z Khan,SC Ganguly,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,11,6,P Kumar,Z Khan,SC Ganguly,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,12,1,P Kumar,Z Khan,LR Shukla,6,0,6,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,12,2,P Kumar,Z Khan,LR Shukla,0,2,2,0,0,NA,NA,NA,wides,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,12,3,Z Khan,P Kumar,LR Shukla,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,12,4,P Kumar,Z Khan,LR Shukla,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,12,5,Z Khan,P Kumar,LR Shukla,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,12,6,Z Khan,P Kumar,LR Shukla,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,12,7,Z Khan,P Kumar,LR Shukla,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,13,1,Z Khan,P Kumar,SC Ganguly,0,0,0,0,1,bowled,Z Khan,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,13,2,SB Joshi,P Kumar,SC Ganguly,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,13,3,P Kumar,SB Joshi,SC Ganguly,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,13,4,P Kumar,SB Joshi,SC Ganguly,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,13,5,P Kumar,SB Joshi,SC Ganguly,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,13,6,P Kumar,SB Joshi,SC Ganguly,6,0,6,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,14,1,SB Joshi,P Kumar,I Sharma,0,1,1,0,0,NA,NA,NA,wides,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,14,2,SB Joshi,P Kumar,I Sharma,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,14,3,SB Joshi,P Kumar,I Sharma,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,14,4,SB Joshi,P Kumar,I Sharma,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,14,5,P Kumar,SB Joshi,I Sharma,0,1,1,0,0,NA,NA,NA,legbyes,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,14,6,SB Joshi,P Kumar,I Sharma,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
